# Captured 2020-06-21 03:47:24.254526 by unknown user
# Built at revision 8ca98ec (dirty)
time(sec)  pc_setpoint  pressure
34.780  10.000  10.504
34.790  10.000  10.426
34.800  10.000  9.718
34.810  10.000  9.325
34.820  10.000  9.931
34.830  10.000  10.739
34.840  10.000  10.465
34.850  10.000  9.764
34.860  10.000  9.451
34.870  10.000  9.813
34.880  10.000  10.397
34.890  10.000  10.490
34.900  10.000  9.956
34.910  10.000  9.496
34.920  10.000  9.584
34.930  10.000  10.108
34.940  10.000  10.514
34.950  10.000  10.097
34.960  10.000  9.682
34.970  10.000  9.582
34.980  10.000  10.244
34.990  10.000  10.358
35.000  10.000  10.083
35.010  10.000  9.624
35.020  10.000  9.783
35.030  10.000  9.936
35.040  10.000  10.394
35.050  10.000  10.000
35.060  10.000  9.941
35.070  10.000  9.684
35.080  10.000  9.957
35.090  10.000  10.352
35.100  10.000  10.313
35.110  10.000  9.772
35.120  10.000  9.570
35.130  10.000  10.088
35.140  10.000  10.608
35.150  10.000  10.214
35.160  10.000  9.754
35.170  10.000  9.488
35.180  10.000  10.067
35.190  10.000  10.362
35.200  10.000  10.331
35.210  10.000  9.793
35.220  10.000  9.722
35.230  10.000  9.986
35.240  10.000  10.431
35.250  10.000  10.081
35.260  10.000  9.796
35.270  10.000  9.818
35.280  10.000  10.050
35.290  10.000  10.238
35.300  10.000  10.104
35.310  10.000  9.758
35.320  10.000  9.728
35.330  10.000  10.062
35.340  10.000  9.969
35.350  10.000  10.087
35.360  10.000  9.872
35.370  10.000  9.875
35.380  10.000  9.930
35.390  10.000  9.968
35.400  10.000  10.215
35.410  10.000  9.850
35.420  10.000  9.963
35.430  10.000  9.838
35.440  10.000  10.003
35.450  10.000  10.034
35.460  10.000  10.200
35.470  10.000  9.848
35.480  10.000  9.785
35.490  10.000  9.956
35.500  10.000  10.535
35.510  10.000  10.112
35.520  10.000  9.662
35.530  10.000  9.822
35.540  10.000  9.965
35.550  10.000  10.523
35.560  10.000  10.122
35.570  10.000  9.570
35.580  10.000  9.629
35.590  10.000  10.265
35.600  10.000  10.701
35.610  10.000  10.219
35.620  10.000  9.536
35.630  10.000  9.417
35.640  10.000  10.227
35.650  10.000  10.481
35.660  10.000  10.294
35.670  10.000  9.541
35.680  10.000  9.478
35.690  10.000  10.198
35.700  10.000  10.597
35.710  10.000  10.235
35.720  10.000  9.796
35.730  10.000  9.331
35.740  10.000  10.024
35.750  10.000  10.349
35.760  10.000  10.458
35.770  10.000  9.596
35.780  10.000  9.473
35.790  10.000  10.087
35.800  10.000  10.631
35.810  10.000  10.180
35.820  10.000  9.580
35.830  10.000  9.627
35.840  10.000  10.051
35.850  10.000  10.406
35.860  10.000  10.358
35.870  10.000  9.884
35.880  10.000  9.386
35.890  10.000  9.827
35.900  10.000  10.460
35.910  10.000  10.442
35.920  10.000  9.844
35.930  10.000  9.386
35.940  10.000  9.698
35.950  10.000  10.596
35.960  10.000  10.589
35.970  10.000  9.615
35.980  10.000  9.379
35.990  10.000  9.766
36.000  10.000  10.734
36.010  10.000  10.470
36.020  10.000  9.641
36.030  10.000  9.488
36.040  10.000  9.765
36.050  10.000  10.329
36.060  10.000  10.548
36.070  10.000  9.890
36.080  10.000  9.509
36.090  10.000  9.723
36.100  10.000  10.293
36.110  10.000  10.432
36.120  10.000  10.056
36.130  10.000  9.636
36.140  10.000  9.727
36.150  10.000  10.011
36.160  10.000  10.599
36.170  10.000  10.123
36.180  10.000  9.660
36.190  10.000  9.790
36.200  10.000  10.234
36.210  10.000  10.234
36.220  10.000  10.187
36.230  10.000  9.517
36.240  10.000  9.669
36.250  10.000  10.117
36.260  10.000  10.235
36.270  10.000  10.162
36.280  10.000  9.601
36.290  10.000  9.818
36.300  10.000  10.241
36.310  10.000  10.378
36.320  10.000  9.906
36.330  10.000  9.705
36.340  10.000  9.939
36.350  10.000  10.140
36.360  10.000  10.309
36.370  10.000  9.842
36.380  10.000  9.645
36.390  10.000  9.985
36.400  10.000  10.226
36.410  10.000  10.273
36.420  10.000  9.970
36.430  10.000  9.736
36.440  10.000  9.747
36.450  10.000  10.153
36.460  10.000  10.255
36.470  10.000  9.988
36.480  10.000  9.602
36.490  10.000  9.778
36.500  10.000  10.305
36.510  10.000  10.374
36.520  10.000  9.928
36.530  10.000  9.592
36.540  10.000  9.936
36.550  10.000  10.384
36.560  10.000  10.324
36.570  10.000  10.059
36.580  10.000  9.833
36.590  10.000  9.441
36.600  10.000  10.141
36.610  10.000  10.553
36.620  10.000  10.235
36.630  10.000  9.452
36.640  10.000  9.746
36.650  10.000  10.006
36.660  10.000  10.462
36.670  10.000  10.305
36.680  10.000  9.785
36.690  10.000  9.471
36.700  10.000  9.976
36.710  10.000  10.429
36.720  10.000  10.257
36.730  10.000  9.775
36.740  10.000  9.507
36.750  10.000  9.908
36.760  10.000  10.432
36.770  10.000  10.378
36.780  10.000  9.872
36.790  10.000  9.691
36.800  10.000  9.654
36.810  10.000  10.291
36.820  10.000  10.313
36.830  10.000  10.332
36.840  10.000  9.667
36.850  10.000  9.477
36.860  10.000  9.996
36.870  10.000  10.459
36.880  10.000  10.483
36.890  10.000  9.627
36.900  10.000  9.525
36.910  10.000  9.780
36.920  10.000  10.320
36.930  10.000  10.433
36.940  10.000  10.045
36.950  10.000  9.344
36.960  10.000  9.598
36.970  10.000  10.224
36.980  10.000  10.636
36.990  10.000  10.098
37.000  10.000  9.400
37.010  10.000  9.576
37.020  10.000  10.110
37.030  10.000  10.691
37.040  10.000  10.409
37.050  10.000  9.516
37.060  10.000  9.449
37.070  10.000  10.063
37.080  10.000  10.767
37.090  10.000  10.375
37.100  10.000  9.746
37.110  10.000  9.388
37.120  10.000  10.200
37.130  10.000  10.279
37.140  10.000  10.379
37.150  10.000  9.676
37.160  10.000  9.546
37.170  10.000  9.758
37.180  10.000  10.455
37.190  10.000  10.158
37.200  15.000  9.870
37.210  17.000  9.974
37.220  19.000  11.696
37.230  21.000  15.122
37.240  23.000  16.344
37.250  25.000  18.167
37.260  27.000  20.631
37.270  29.000  22.517
37.280  31.000  24.650
37.290  33.000  24.390
37.300  35.000  26.010
37.310  35.000  26.233
37.320  35.000  25.686
37.330  35.000  26.219
37.340  35.000  27.016
37.350  35.000  26.852
37.360  35.000  27.783
37.370  35.000  27.494
37.380  35.000  27.493
37.390  35.000  27.406
37.400  35.000  27.153
37.410  35.000  27.749
37.420  35.000  28.180
37.430  35.000  27.959
37.440  35.000  29.423
37.450  35.000  28.604
37.460  35.000  28.778
37.470  35.000  29.459
37.480  35.000  29.515
37.490  35.000  30.070
37.500  35.000  30.433
37.510  35.000  30.367
37.520  35.000  30.436
37.530  35.000  30.913
37.540  35.000  30.808
37.550  35.000  31.585
37.560  35.000  30.666
37.570  35.000  31.473
37.580  35.000  32.258
37.590  35.000  31.425
37.600  35.000  30.975
37.610  35.000  31.696
37.620  35.000  32.397
37.630  35.000  32.740
37.640  35.000  31.929
37.650  35.000  32.524
37.660  35.000  32.880
37.670  35.000  33.177
37.680  35.000  33.153
37.690  35.000  33.669
37.700  35.000  33.937
37.710  35.000  33.956
37.720  35.000  33.682
37.730  35.000  33.752
37.740  35.000  34.571
37.750  35.000  34.380
37.760  35.000  35.282
37.770  35.000  34.786
37.780  35.000  35.419
37.790  35.000  35.896
37.800  35.000  35.192
37.810  35.000  34.969
37.820  35.000  34.853
37.830  35.000  35.650
37.840  35.000  35.724
37.850  35.000  36.019
37.860  35.000  35.306
37.870  35.000  35.721
37.880  35.000  35.000
37.890  35.000  35.807
37.900  35.000  35.393
37.910  35.000  35.547
37.920  35.000  35.418
37.930  35.000  35.021
37.940  35.000  35.251
37.950  35.000  35.650
37.960  35.000  35.675
37.970  35.000  35.700
37.980  35.000  36.513
37.990  35.000  35.680
38.000  35.000  35.496
38.010  35.000  35.625
38.020  35.000  35.650
38.030  35.000  35.121
38.040  35.000  34.793
38.050  35.000  35.161
38.060  35.000  35.865
38.070  35.000  35.362
38.080  35.000  35.374
38.090  35.000  34.841
38.100  35.000  35.629
38.110  35.000  35.417
38.120  35.000  35.337
38.130  35.000  34.906
38.140  35.000  35.596
38.150  35.000  35.035
38.160  35.000  35.482
38.170  35.000  35.403
38.180  35.000  34.803
38.190  35.000  35.493
38.200  35.000  34.981
38.210  35.000  35.633
38.220  35.000  34.618
38.230  35.000  35.251
38.240  35.000  35.277
38.250  35.000  34.929
38.260  35.000  34.861
38.270  35.000  35.534
38.280  35.000  34.820
38.290  35.000  35.112
38.300  35.000  34.966
38.310  35.000  35.179
38.320  35.000  34.666
38.330  35.000  35.724
38.340  35.000  34.696
38.350  35.000  34.990
38.360  35.000  34.912
38.370  35.000  35.073
38.380  35.000  34.671
38.390  35.000  35.387
38.400  35.000  34.531
38.410  15.000  34.922
38.420  15.000  33.723
38.430  15.000  31.261
38.440  15.000  28.016
38.450  15.000  24.919
38.460  15.000  23.386
38.470  15.000  20.846
38.480  15.000  20.513
38.490  15.000  19.894
38.500  15.000  19.562
38.510  15.000  19.222
38.520  15.000  18.892
38.530  15.000  18.577
38.540  15.000  18.239
38.550  15.000  17.971
38.560  15.000  17.742
38.570  15.000  17.528
38.580  15.000  17.267
38.590  15.000  16.796
38.600  15.000  16.515
38.610  15.000  16.289
38.620  15.000  15.876
38.630  15.000  15.778
38.640  15.000  15.644
38.650  15.000  15.296
38.660  15.000  15.086
38.670  15.000  15.010
38.680  15.000  14.778
38.690  15.000  14.431
38.700  15.000  14.402
38.710  15.000  14.094
38.720  15.000  14.045
38.730  15.000  14.038
38.740  15.000  14.076
38.750  15.000  13.944
38.760  15.000  14.004
38.770  15.000  13.803
38.780  15.000  13.858
38.790  15.000  13.933
38.800  15.000  13.751
38.810  15.000  13.642
38.820  15.000  13.508
38.830  15.000  13.645
38.840  15.000  13.548
38.850  15.000  13.609
38.860  15.000  13.857
38.870  15.000  14.147
38.880  15.000  14.550
38.890  15.000  14.622
38.900  15.000  14.607
38.910  15.000  14.716
38.920  15.000  14.551
38.930  15.000  14.461
38.940  15.000  14.445
38.950  15.000  14.303
38.960  15.000  14.282
38.970  15.000  14.150
38.980  15.000  14.202
38.990  15.000  14.395
39.000  15.000  14.683
39.010  15.000  14.700
39.020  15.000  14.633
39.030  15.000  14.562
39.040  15.000  14.508
39.050  15.000  14.678
39.060  15.000  14.791
39.070  15.000  14.675
39.080  15.000  14.596
39.090  15.000  14.392
39.100  15.000  14.416
39.110  15.000  14.419
39.120  15.000  14.595
39.130  15.000  14.781
39.140  15.000  14.606
39.150  15.000  14.614
39.160  15.000  14.721
39.170  15.000  14.805
39.180  15.000  14.686
39.190  15.000  14.868
39.200  15.000  14.891
39.210  15.000  14.844
39.220  15.000  14.772
39.230  15.000  14.911
39.240  15.000  14.877
39.250  15.000  14.796
39.260  15.000  14.801
39.270  15.000  14.757
39.280  15.000  14.957
39.290  15.000  14.932
39.300  15.000  14.990
39.310  15.000  14.806
39.320  15.000  14.932
39.330  15.000  15.027
39.340  15.000  15.039
39.350  15.000  15.216
39.360  15.000  14.969
39.370  15.000  15.346
39.380  15.000  15.138
39.390  15.000  14.997
39.400  15.000  14.868
39.410  15.000  15.180
39.420  15.000  15.141
39.430  15.000  14.919
39.440  15.000  15.089
39.450  15.000  15.082
39.460  15.000  14.927
39.470  15.000  15.000
39.480  15.000  15.082
39.490  15.000  15.133
39.500  15.000  15.165
39.510  15.000  14.913
39.520  15.000  14.777
39.530  15.000  15.155
39.540  15.000  15.111
39.550  15.000  15.079
39.560  15.000  14.990
39.570  15.000  15.025
39.580  15.000  14.694
39.590  15.000  15.105
39.600  15.000  14.946
39.610  15.000  14.998
39.620  15.000  14.826
39.630  15.000  15.076
39.640  15.000  14.983
39.650  15.000  15.036
39.660  15.000  14.998
39.670  15.000  15.017
39.680  15.000  14.769
39.690  15.000  15.163
39.700  15.000  15.045
39.710  15.000  14.915
39.720  15.000  14.943
39.730  15.000  14.741
39.740  15.000  15.165
39.750  15.000  15.154
39.760  15.000  14.968
39.770  15.000  14.721
39.780  15.000  15.083
39.790  15.000  14.873
39.800  15.000  14.993
39.810  15.000  14.974
39.820  15.000  15.170
39.830  15.000  14.860
39.840  15.000  14.760
39.850  15.000  15.018
39.860  15.000  15.254
39.870  15.000  15.119
39.880  15.000  14.907
39.890  15.000  15.021
39.900  15.000  15.138
39.910  15.000  15.473
39.920  15.000  14.736
39.930  15.000  14.912
39.940  15.000  15.008
39.950  15.000  15.401
39.960  15.000  15.007
39.970  15.000  15.118
39.980  15.000  15.036
39.990  15.000  15.153
40.000  15.000  15.136
40.010  15.000  14.814
40.020  15.000  14.735
40.030  15.000  14.958
40.040  15.000  15.199
40.050  15.000  14.840
40.060  15.000  14.754
40.070  15.000  14.800
40.080  15.000  14.798
40.090  15.000  15.198
40.100  15.000  14.974
40.110  15.000  14.853
40.120  15.000  14.957
40.130  15.000  14.848
40.140  15.000  15.106
40.150  15.000  14.944
40.160  15.000  14.999
40.170  15.000  14.829
40.180  15.000  14.934
40.190  15.000  15.126
40.200  15.000  15.016
40.210  15.000  14.736
40.220  15.000  14.804
40.230  15.000  15.151
40.240  15.000  15.148
40.250  15.000  14.967
40.260  15.000  15.151
40.270  15.000  15.018
40.280  15.000  14.977
40.290  15.000  15.151
40.300  15.000  15.229
40.310  15.000  15.166
40.320  15.000  14.989
40.330  15.000  15.177
40.340  15.000  14.793
40.350  15.000  15.099
40.360  15.000  15.024
40.370  15.000  15.115
40.380  15.000  14.991
40.390  15.000  14.901
40.400  15.000  15.187
40.410  15.000  15.163
40.420  15.000  15.093
40.430  15.000  14.874
40.440  15.000  15.097
40.450  15.000  14.801
40.460  15.000  15.113
40.470  15.000  14.994
40.480  15.000  14.976
40.490  15.000  14.675
40.500  15.000  14.916
40.510  15.000  15.267
40.520  15.000  15.023
40.530  15.000  14.577
40.540  15.000  14.848
40.550  15.000  14.565
40.560  15.000  14.971
40.570  15.000  14.908
40.580  15.000  14.986
40.590  15.000  14.806
40.600  15.000  14.930
40.610  15.000  15.157
40.620  15.000  14.965
40.630  15.000  14.872
40.640  15.000  15.011
40.650  15.000  14.878
40.660  15.000  15.455
40.670  15.000  15.146
40.680  15.000  15.277
40.690  15.000  14.907
40.700  15.000  14.707
40.710  15.000  15.138
40.720  15.000  15.197
40.730  15.000  15.238
40.740  15.000  15.057
40.750  15.000  14.855
40.760  15.000  15.340
40.770  15.000  15.161
40.780  15.000  15.015
40.790  15.000  14.945
40.800  15.000  15.142
40.810  15.000  15.077
40.820  15.000  15.162
40.830  15.000  14.896
40.840  15.000  15.100
40.850  15.000  15.031
40.860  15.000  15.046
40.870  15.000  15.076
40.880  15.000  15.207
40.890  15.000  14.818
40.900  15.000  14.930
40.910  15.000  14.823
40.920  15.000  15.043
40.930  15.000  14.992
40.940  15.000  14.666
40.950  15.000  14.850
40.960  15.000  14.843
40.970  15.000  15.043
40.980  15.000  14.789
40.990  15.000  14.713
41.000  15.000  15.227
41.010  15.000  14.976
41.020  15.000  14.797
41.030  15.000  14.864
41.040  15.000  14.825
41.050  15.000  15.077
41.060  15.000  14.933
41.070  15.000  15.118
41.080  15.000  14.980
41.090  15.000  15.041
41.100  15.000  14.995
41.110  15.000  15.040
41.120  15.000  14.849
41.130  15.000  14.748
41.140  15.000  15.023
41.150  15.000  15.124
41.160  15.000  15.193
41.170  15.000  15.190
41.180  15.000  14.970
41.190  15.000  14.945
41.200  15.000  15.164
41.210  15.000  15.089
41.220  15.000  15.041
41.230  15.000  14.813
41.240  15.000  15.405
41.250  15.000  15.300
41.260  15.000  14.713
41.270  15.000  14.897
41.280  15.000  15.028
41.290  15.000  15.139
41.300  15.000  15.421
41.310  15.000  14.709
41.320  15.000  14.953
41.330  15.000  15.044
41.340  15.000  15.332
41.350  15.000  14.706
41.360  15.000  15.083
41.370  15.000  14.923
41.380  15.000  15.187
41.390  15.000  14.965
41.400  15.000  14.813
41.410  15.000  15.378
41.420  15.000  15.130
41.430  15.000  14.835
41.440  15.000  14.816
41.450  15.000  15.012
41.460  15.000  15.094
41.470  15.000  14.866
41.480  15.000  14.826
41.490  15.000  14.773
41.500  15.000  14.982
41.510  15.000  15.020
41.520  15.000  15.119
41.530  15.000  15.004
41.540  15.000  14.694
41.550  15.000  14.787
41.560  15.000  14.881
41.570  15.000  15.044
41.580  15.000  15.088
41.590  15.000  15.064
41.600  15.000  14.896
41.610  15.000  14.749
41.620  15.000  15.122
41.630  15.000  15.111
41.640  15.000  15.260
41.650  15.000  15.032
41.660  15.000  14.749
41.670  15.000  14.768
41.680  15.000  15.123
41.690  15.000  15.366
41.700  15.000  15.292
41.710  15.000  14.903
41.720  15.000  14.712
41.730  15.000  15.118
41.740  15.000  15.459
41.750  15.000  15.133
41.760  15.000  14.953
41.770  15.000  14.687
41.780  15.000  14.975
41.790  15.000  15.170
41.800  15.000  15.471
41.810  15.000  14.764
41.820  15.000  14.825
41.830  15.000  14.634
41.840  15.000  15.246
41.850  15.000  15.221
41.860  15.000  15.163
41.870  15.000  14.563
41.880  15.000  14.859
41.890  15.000  14.811
41.900  15.000  15.146
41.910  15.000  15.331
41.920  15.000  14.646
41.930  15.000  14.817
41.940  15.000  14.647
41.950  15.000  15.384
41.960  15.000  15.071
41.970  15.000  14.846
41.980  15.000  15.083
41.990  15.000  14.978
42.000  15.000  14.995
42.010  15.000  14.840
42.020  15.000  15.078
42.030  15.000  15.017
42.040  15.000  14.829
42.050  15.000  15.088
42.060  15.000  15.144
42.070  15.000  14.915
42.080  15.000  15.031
42.090  15.000  15.078
42.100  15.000  15.255
42.110  15.000  14.802
42.120  15.000  15.071
42.130  15.000  14.999
42.140  15.000  15.306
42.150  15.000  14.988
42.160  15.000  15.076
42.170  15.000  14.908
42.180  15.000  15.205
42.190  15.000  15.164
42.200  15.000  15.004
42.210  15.000  14.803
42.220  15.000  15.119
42.230  15.000  15.015
42.240  15.000  14.987
42.250  15.000  14.871
42.260  15.000  14.934
42.270  15.000  14.945
42.280  15.000  15.067
42.290  15.000  14.989
42.300  15.000  14.947
42.310  15.000  15.050
42.320  15.000  14.811
42.330  15.000  15.045
42.340  15.000  14.984
42.350  15.000  14.980
42.360  15.000  14.849
42.370  15.000  15.008
42.380  15.000  14.867
42.390  15.000  15.286
42.400  15.000  14.728
42.410  15.000  14.749
42.420  15.000  14.991
42.430  15.000  15.006
42.440  15.000  15.070
42.450  15.000  14.988
42.460  15.000  14.842
42.470  15.000  14.659
42.480  15.000  14.838
42.490  15.000  15.072
42.500  15.000  15.165
42.510  15.000  15.118
42.520  15.000  15.024
42.530  15.000  15.102
42.540  15.000  15.152
42.550  15.000  15.162
42.560  15.000  15.079
42.570  15.000  15.120
42.580  15.000  14.958
42.590  15.000  15.050
42.600  15.000  14.995
42.610  15.000  15.298
42.620  15.000  15.002
42.630  15.000  15.123
42.640  15.000  14.989
42.650  15.000  15.083
42.660  15.000  15.048
42.670  15.000  15.041
42.680  15.000  14.835
42.690  15.000  15.104
42.700  15.000  14.990
42.710  15.000  14.853
42.720  15.000  14.974
42.730  15.000  15.121
42.740  15.000  14.928
42.750  15.000  15.012
42.760  15.000  14.969
42.770  15.000  14.964
42.780  15.000  14.950
42.790  15.000  15.092
42.800  15.000  15.101
42.810  15.000  14.803
42.820  15.000  14.829
42.830  15.000  14.562
42.840  15.000  14.953
42.850  15.000  15.016
42.860  15.000  15.059
42.870  15.000  14.919
42.880  15.000  14.734
42.890  15.000  14.954
42.900  15.000  15.073
42.910  15.000  15.272
42.920  15.000  14.815
42.930  15.000  14.859
42.940  15.000  14.845
42.950  15.000  15.173
42.960  15.000  15.339
42.970  15.000  15.168
42.980  15.000  14.901
42.990  15.000  15.088
43.000  15.000  15.351
43.010  15.000  15.130
43.020  15.000  14.905
43.030  15.000  15.080
43.040  15.000  14.841
43.050  15.000  14.946
43.060  15.000  15.066
43.070  15.000  15.164
43.080  15.000  15.016
43.090  15.000  14.924
43.100  15.000  15.025
43.110  15.000  15.060
43.120  15.000  15.010
43.130  15.000  14.835
43.140  15.000  14.980
43.150  15.000  15.161
43.160  15.000  14.944
43.170  15.000  14.670
43.180  15.000  14.910
43.190  15.000  15.165
43.200  15.000  15.279
43.210  15.000  14.718
43.220  17.000  14.835
43.230  19.000  15.165
43.240  21.000  15.383
43.250  23.000  17.403
43.260  25.000  20.043
43.270  27.000  20.545
43.280  29.000  22.134
43.290  31.000  25.065
43.300  33.000  26.355
43.310  35.000  27.107
43.320  35.000  28.260
43.330  35.000  28.767
43.340  35.000  28.973
43.350  35.000  28.160
43.360  35.000  29.020
43.370  35.000  29.374
43.380  35.000  28.971
43.390  35.000  30.099
43.400  35.000  29.349
43.410  35.000  29.488
43.420  35.000  30.225
43.430  35.000  30.293
43.440  35.000  30.125
43.450  35.000  31.207
43.460  35.000  30.325
43.470  35.000  31.367
43.480  35.000  31.295
43.490  35.000  31.690
43.500  35.000  31.714
43.510  35.000  32.291
43.520  35.000  32.103
43.530  35.000  32.341
43.540  35.000  32.468
43.550  35.000  32.747
43.560  35.000  33.030
43.570  35.000  32.834
43.580  35.000  33.420
43.590  35.000  33.575
43.600  35.000  33.614
43.610  35.000  33.538
43.620  35.000  34.447
43.630  35.000  34.531
43.640  35.000  34.003
43.650  35.000  34.757
43.660  35.000  34.721
43.670  35.000  35.316
43.680  35.000  34.304
43.690  35.000  34.666
43.700  35.000  34.879
43.710  35.000  35.475
43.720  35.000  35.663
43.730  35.000  35.852
43.740  35.000  35.431
43.750  35.000  35.951
43.760  35.000  35.306
43.770  35.000  35.602
43.780  35.000  35.948
43.790  35.000  35.286
43.800  35.000  35.371
43.810  35.000  35.164
43.820  35.000  35.515
43.830  35.000  35.588
43.840  35.000  35.776
43.850  35.000  35.655
43.860  35.000  36.245
43.870  35.000  35.782
43.880  35.000  35.777
43.890  35.000  35.346
43.900  35.000  35.959
43.910  35.000  35.621
43.920  35.000  35.386
43.930  35.000  35.239
43.940  35.000  35.316
43.950  35.000  35.414
43.960  35.000  35.360
43.970  35.000  35.301
43.980  35.000  34.997
43.990  35.000  35.085
44.000  35.000  35.703
44.010  35.000  34.854
44.020  35.000  35.035
44.030  35.000  35.534
44.040  35.000  34.933
44.050  35.000  35.123
44.060  35.000  35.592
44.070  35.000  35.117
44.080  35.000  35.132
44.090  35.000  34.759
44.100  35.000  35.238
44.110  35.000  35.256
44.120  35.000  34.857
44.130  35.000  35.071
44.140  35.000  35.089
44.150  35.000  34.783
44.160  35.000  35.569
44.170  35.000  35.077
44.180  35.000  35.291
44.190  35.000  35.172
44.200  35.000  35.050
44.210  35.000  35.246
44.220  35.000  35.105
44.230  35.000  34.752
44.240  35.000  35.071
44.250  35.000  35.176
44.260  35.000  34.857
44.270  35.000  35.130
44.280  35.000  35.168
44.290  35.000  34.722
44.300  35.000  34.848
44.310  35.000  34.913
44.320  35.000  34.884
44.330  35.000  34.941
44.340  35.000  34.717
44.350  35.000  34.918
44.360  35.000  35.050
44.370  35.000  35.002
44.380  35.000  34.845
44.390  35.000  34.491
44.400  35.000  35.093
44.410  35.000  34.783
44.420  15.000  35.311
44.430  15.000  33.685
44.440  15.000  31.264
44.450  15.000  28.277
44.460  15.000  25.487
44.470  15.000  23.536
44.480  15.000  21.002
44.490  15.000  20.688
44.500  15.000  20.019
44.510  15.000  19.687
44.520  15.000  19.278
44.530  15.000  19.107
44.540  15.000  18.800
44.550  15.000  18.297
44.560  15.000  17.952
44.570  15.000  17.573
44.580  15.000  17.319
44.590  15.000  17.194
44.600  15.000  16.798
44.610  15.000  16.560
44.620  15.000  16.303
44.630  15.000  16.315
44.640  15.000  15.873
44.650  15.000  15.594
44.660  15.000  15.516
44.670  15.000  15.165
44.680  15.000  15.061
44.690  15.000  14.785
44.700  15.000  14.606
44.710  15.000  14.437
44.720  15.000  14.213
44.730  15.000  14.022
44.740  15.000  14.030
44.750  15.000  13.787
44.760  15.000  13.839
44.770  15.000  13.950
44.780  15.000  13.733
44.790  15.000  13.798
44.800  15.000  13.839
44.810  15.000  13.837
44.820  15.000  13.733
44.830  15.000  13.712
44.840  15.000  13.757
44.850  15.000  13.624
44.860  15.000  13.718
44.870  15.000  13.832
44.880  15.000  14.218
44.890  15.000  14.537
44.900  15.000  14.712
44.910  15.000  14.667
44.920  15.000  14.687
44.930  15.000  14.425
44.940  15.000  14.414
44.950  15.000  14.481
44.960  15.000  14.234
44.970  15.000  14.242
44.980  15.000  14.349
44.990  15.000  14.292
45.000  15.000  14.370
45.010  15.000  14.631
45.020  15.000  14.671
45.030  15.000  14.631
45.040  15.000  14.682
45.050  15.000  14.713
45.060  15.000  14.686
45.070  15.000  14.607
45.080  15.000  14.593
45.090  15.000  14.541
45.100  15.000  14.556
45.110  15.000  14.311
45.120  15.000  14.511
45.130  15.000  14.477
45.140  15.000  14.244
45.150  15.000  14.773
45.160  15.000  14.924
45.170  15.000  14.881
45.180  15.000  14.734
45.190  15.000  14.526
45.200  15.000  14.915
45.210  15.000  14.770
45.220  15.000  14.793
45.230  15.000  14.755
45.240  15.000  14.730
45.250  15.000  14.963
45.260  15.000  14.885
45.270  15.000  14.727
45.280  15.000  14.753
45.290  15.000  14.936
45.300  15.000  15.059
45.310  15.000  15.042
45.320  15.000  14.678
45.330  15.000  14.574
45.340  15.000  15.111
45.350  15.000  15.509
45.360  15.000  14.709
45.370  15.000  15.160
45.380  15.000  14.839
45.390  15.000  15.061
45.400  15.000  14.776
45.410  15.000  15.004
45.420  15.000  15.284
45.430  15.000  14.860
45.440  15.000  15.143
45.450  15.000  15.189
45.460  15.000  15.138
45.470  15.000  15.032
45.480  15.000  15.453
45.490  15.000  15.093
45.500  15.000  14.868
45.510  15.000  14.810
45.520  15.000  15.037
45.530  15.000  15.575
45.540  15.000  15.123
45.550  15.000  14.932
45.560  15.000  14.677
45.570  15.000  15.149
45.580  15.000  15.293
45.590  15.000  15.116
45.600  15.000  14.772
45.610  15.000  14.718
45.620  15.000  15.148
45.630  15.000  15.140
45.640  15.000  14.789
45.650  15.000  14.850
45.660  15.000  14.822
45.670  15.000  14.701
45.680  15.000  15.323
45.690  15.000  15.139
45.700  15.000  15.071
45.710  15.000  14.830
45.720  15.000  15.001
45.730  15.000  14.904
45.740  15.000  15.035
45.750  15.000  15.166
45.760  15.000  14.832
45.770  15.000  14.966
45.780  15.000  14.946
45.790  15.000  15.107
45.800  15.000  14.804
45.810  15.000  15.116
45.820  15.000  15.061
45.830  15.000  15.104
45.840  15.000  14.920
45.850  15.000  14.958
45.860  15.000  15.012
45.870  15.000  14.579
45.880  15.000  15.148
45.890  15.000  15.093
45.900  15.000  15.164
45.910  15.000  14.744
45.920  15.000  14.744
45.930  15.000  15.071
45.940  15.000  15.449
45.950  15.000  15.005
45.960  15.000  14.734
45.970  15.000  14.842
45.980  15.000  14.842
45.990  15.000  15.096
46.000  15.000  15.289
46.010  15.000  15.066
46.020  15.000  14.951
46.030  15.000  14.623
46.040  15.000  15.132
46.050  15.000  15.195
46.060  15.000  15.066
46.070  15.000  14.997
46.080  15.000  14.771
46.090  15.000  15.294
46.100  15.000  14.998
46.110  15.000  15.038
46.120  15.000  14.793
46.130  15.000  14.735
46.140  15.000  14.840
46.150  15.000  15.309
46.160  15.000  15.270
46.170  15.000  14.849
46.180  15.000  14.779
46.190  15.000  15.159
46.200  15.000  15.164
46.210  15.000  15.091
46.220  15.000  15.050
46.230  15.000  14.745
46.240  15.000  15.116
46.250  15.000  15.164
46.260  15.000  15.078
46.270  15.000  15.004
46.280  15.000  14.965
46.290  15.000  15.066
46.300  15.000  15.119
46.310  15.000  14.826
46.320  15.000  14.882
46.330  15.000  15.076
46.340  15.000  15.400
46.350  15.000  14.977
46.360  15.000  14.721
46.370  15.000  14.899
46.380  15.000  15.377
